Name	Vendor	SKU	Parental	Наличие	stock_status	Images	Manufacturer	Attribute name 	Attribute values	price	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Attribute name 	Attribute values	Categories 	Tags	Brand	Description	Availability	Attribute name 	Attribute values
  LINE 02	FLYDOORS	FLYDOORS LINE 02 000153	FLYDOORS LINE 02 000151	в наличии	instock	https://lk.prdveri.ru/media/products_images/3a/3a681350-ab1b-11ec-ab41-ac1f6bdc43ac/80868.JPEG	FLYDOORS>LINE	Размер		8610	Цвет	Бетон Светлый 	Остекление	Lacobel Черный	Вид двери	Остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	ПВХ	Коллекция	LINE	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LINE 02	FLYDOORS	FLYDOORS LINE 02 000154	FLYDOORS LINE 02 000151	в наличии	instock	https://lk.prdveri.ru/media/products_images/3a/3a681358-ab1b-11ec-ab41-ac1f6bdc43ac/80869_8RWt0bn.JPEG	FLYDOORS>LINE	Размер		8610	Цвет	Бетон Темный	Остекление	Lacobel Черный	Вид двери	Остекленная	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	ПВХ	Коллекция	LINE	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LINE 03	FLYDOORS	FLYDOORS LINE 03 000155		в наличии	instock	https://lk.prdveri.ru/media/products_images/3a/3a681368-ab1b-11ec-ab41-ac1f6bdc43ac/80857_XDEVQTS.JPEG	FLYDOORS>LINE	Размер	60*200|70*200| 80*200| 90*200	6370	Цвет	Бетон Светлый 	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	ПВХ	Коллекция	LINE	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LINE 03	FLYDOORS	FLYDOORS LINE 03 000156	FLYDOORS LINE 03 000155	в наличии	instock	https://lk.prdveri.ru/media/products_images/3a/3a681368-ab1b-11ec-ab41-ac1f6bdc43ac/80857_XDEVQTS.JPEG	FLYDOORS>LINE	Размер		6370	Цвет	Бетон Светлый 	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	ПВХ	Коллекция	LINE	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 01	FLYDOORS	FLYDOORS LOFT 01 000161		в наличии	instock	https://lk.prdveri.ru/media/products_images/d3/d3990a75-e393-11ef-ab62-ac1f6bdc43ac/U0000005654_7bB5D1s.JPEG	FLYDOORS>LOFT	Размер	60*200|70*200| 80*200| 90*200	6300	Цвет	Дуб Тира	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка	ПВХ Черный	Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 01	FLYDOORS	FLYDOORS LOFT 01 000162	FLYDOORS LOFT 01 000161	в наличии	instock	https://lk.prdveri.ru/media/products_images/d3/d3990a75-e393-11ef-ab62-ac1f6bdc43ac/U0000005654_7bB5D1s.JPEG	FLYDOORS>LOFT	Размер		6300	Цвет	Дуб Тира	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка	ПВХ Черный	Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 02	FLYDOORS	FLYDOORS LOFT 02 000163		в наличии	instock	https://lk.prdveri.ru/media/products_images/8c/8c7a7cbf-df58-11ec-ab42-ac1f6bdc43ac/81287.JPEG	FLYDOORS>LOFT	Размер	60*200|70*200| 80*200| 90*200	6300	Цвет	Дуб Арктик	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 02	FLYDOORS	FLYDOORS LOFT 02 000164	FLYDOORS LOFT 02 000163	в наличии	instock	https://lk.prdveri.ru/media/products_images/8c/8c7a7cbf-df58-11ec-ab42-ac1f6bdc43ac/81287.JPEG	FLYDOORS>LOFT	Размер		6300	Цвет	Дуб Арктик	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 02	FLYDOORS	FLYDOORS LOFT 02 000165	FLYDOORS LOFT 02 000163	в наличии	instock	https://lk.prdveri.ru/media/products_images/8c/8c7a7cb0-df58-11ec-ab42-ac1f6bdc43ac/81288_Kv47JHw.JPEG	FLYDOORS>LOFT	Размер		6300	Цвет	Дуб Пацифик	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 03	FLYDOORS	FLYDOORS LOFT 03 000166		в наличии	instock	https://lk.prdveri.ru/media/products_images/8c/8c7a7cc5-df58-11ec-ab42-ac1f6bdc43ac/81301_BhtEH9w.JPEG	FLYDOORS>LOFT	Размер	60*200|70*200| 80*200| 90*200	6300	Цвет	Дуб Пацифик	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 03	FLYDOORS	FLYDOORS LOFT 03 000167	FLYDOORS LOFT 03 000166	в наличии	instock	https://lk.prdveri.ru/media/products_images/8c/8c7a7cc3-df58-11ec-ab42-ac1f6bdc43ac/81300.JPEG	FLYDOORS>LOFT	Размер		6300	Цвет	Дуб Арктик	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  LOFT 03	FLYDOORS	FLYDOORS LOFT 03 000168	FLYDOORS LOFT 03 000166	в наличии	instock	https://lk.prdveri.ru/media/products_images/8c/8c7a7cc5-df58-11ec-ab42-ac1f6bdc43ac/81301_BhtEH9w.JPEG	FLYDOORS>LOFT	Размер		6300	Цвет	Дуб Пацифик	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	36	Конструкция	Каркасно-щитовая	Покрытие	Экошпон	Коллекция	LOFT	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая.  Конструкция данных дверей представляет собой фрезерованную панель из МДФ плиты со структурированной основой. 	в наличии	Производитель	FLAI DOORS
  Ecoclassic 32	FLYDOORS	FLYDOORS ECOCLASSIC 32 000071		в наличии	instock	https://lk.prdveri.ru/media/products_images/0c/0c76f4d7-02a8-11ef-ab5d-ac1f6bdc43ac/U0000004054_hJNCDnB.JPEG	FLYDOORS>Ecoclassic	Размер	60*200|70*200| 80*200| 90*200	5180	Цвет	Рипс Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	ПВХ	Коллекция	Ecoclassic	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: царговая. Классическая модель в покрытии ПВХ, фактурная плёнка в белом цвете. Одна из самых популярных и универсальных коллекций межкомнатных дверей в классическом стиле. Лаконичность прямых линий, текстура покрытия имитирующего натуральное дерево, позволяют гармонично вписать изделие в любой интерьер	в наличии	Производитель	FLAI DOORS
  Ecoclassic 32	FLYDOORS	FLYDOORS ECOCLASSIC 32 000072	FLYDOORS ECOCLASSIC 32 000071	в наличии	instock	https://lk.prdveri.ru/media/products_images/0c/0c76f4d7-02a8-11ef-ab5d-ac1f6bdc43ac/U0000004054_hJNCDnB.JPEG	FLYDOORS>Ecoclassic	Размер		5180	Цвет	Рипс Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	ПВХ	Коллекция	Ecoclassic	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: царговая. Классическая модель в покрытии ПВХ, фактурная плёнка в белом цвете. Одна из самых популярных и универсальных коллекций межкомнатных дверей в классическом стиле. Лаконичность прямых линий, текстура покрытия имитирующего натуральное дерево, позволяют гармонично вписать изделие в любой интерьер	в наличии	Производитель	FLAI DOORS
  Ecoclassic 42	FLYDOORS	FLYDOORS ECOCLASSIC 42 000073		в наличии	instock	https://lk.prdveri.ru/media/products_images/45/45cad393-02a8-11ef-ab5d-ac1f6bdc43ac/U0000004059_gZb4QqV.JPEG	FLYDOORS>Ecoclassic	Размер	60*200|70*200| 80*200| 90*200	4760	Цвет	Рипс Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	ПВХ	Коллекция	Ecoclassic	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: царговая. Классическая модель в покрытии ПВХ, фактурная плёнка в белом цвете. Одна из самых популярных и универсальных коллекций межкомнатных дверей в классическом стиле. Лаконичность прямых линий, текстура покрытия имитирующего натуральное дерево, позволяют гармонично вписать изделие в любой интерьер	в наличии	Производитель	FLAI DOORS
  Ecoclassic 42	FLYDOORS	FLYDOORS ECOCLASSIC 42 000074	FLYDOORS ECOCLASSIC 42 000073	в наличии	instock	https://lk.prdveri.ru/media/products_images/45/45cad393-02a8-11ef-ab5d-ac1f6bdc43ac/U0000004059_gZb4QqV.JPEG	FLYDOORS>Ecoclassic	Размер		4760	Цвет	Рипс Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	36	Конструкция	Царговая	Покрытие	ПВХ	Коллекция	Ecoclassic	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: царговая. Классическая модель в покрытии ПВХ, фактурная плёнка в белом цвете. Одна из самых популярных и универсальных коллекций межкомнатных дверей в классическом стиле. Лаконичность прямых линий, текстура покрытия имитирующего натуральное дерево, позволяют гармонично вписать изделие в любой интерьер	в наличии	Производитель	FLAI DOORS
  Elegans 01	FLYDOORS	FLYDOORS ELEGANS 01 000075		в наличии	instock	https://lk.prdveri.ru/media/products_images/1e/1e3b3eef-2df3-11ef-ab5e-ac1f6bdc43ac/U0000004417_nZfy3rO.JPEG	FLYDOORS>Elegans	Размер	60*200|70*200| 80*200| 90*200	11690	Цвет	Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 01	FLYDOORS	FLYDOORS ELEGANS 01 000076	FLYDOORS ELEGANS 01 000075	в наличии	instock	https://lk.prdveri.ru/media/products_images/1e/1e3b3eef-2df3-11ef-ab5e-ac1f6bdc43ac/U0000004417_nZfy3rO.JPEG	FLYDOORS>Elegans	Размер		11690	Цвет	Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 02	FLYDOORS	FLYDOORS ELEGANS 02 000077		в наличии	instock	https://lk.prdveri.ru/media/products_images/68/68d650c0-2df3-11ef-ab5e-ac1f6bdc43ac/U0000004421_pqgJ0g7.JPEG	FLYDOORS>Elegans	Размер	60*200|70*200| 80*200| 90*200	9730	Цвет	Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 02	FLYDOORS	FLYDOORS ELEGANS 02 000078	FLYDOORS ELEGANS 02 000077	в наличии	instock	https://lk.prdveri.ru/media/products_images/68/68d650c0-2df3-11ef-ab5e-ac1f6bdc43ac/U0000004421_pqgJ0g7.JPEG	FLYDOORS>Elegans	Размер		9730	Цвет	Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 03	FLYDOORS	FLYDOORS ELEGANS 03 000079		в наличии	instock	https://lk.prdveri.ru/media/products_images/fc/fc7bf868-2df3-11ef-ab5e-ac1f6bdc43ac/U0000004425_L2o3Uad.JPEG	FLYDOORS>Elegans	Размер	60*200|70*200| 80*200| 90*200	11060	Цвет	Белый	Остекление	Lacobel Белый	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 03	FLYDOORS	FLYDOORS ELEGANS 03 000080	FLYDOORS ELEGANS 03 000079	в наличии	instock	https://lk.prdveri.ru/media/products_images/fc/fc7bf868-2df3-11ef-ab5e-ac1f6bdc43ac/U0000004425_L2o3Uad.JPEG	FLYDOORS>Elegans	Размер		11060	Цвет	Белый	Остекление	Lacobel Белый	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 04	FLYDOORS	FLYDOORS ELEGANS 04 000081		в наличии	instock	https://lk.prdveri.ru/media/products_images/1d/1d047e71-d321-11ef-ab62-ac1f6bdc43ac/U0000005544.JPEG	FLYDOORS>Elegans	Размер	60*200|70*200| 80*200| 90*200	8960	Цвет	Серый светлый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 04	FLYDOORS	FLYDOORS ELEGANS 04 000082	FLYDOORS ELEGANS 04 000081	в наличии	instock	https://lk.prdveri.ru/media/products_images/28/28f15fdf-2df4-11ef-ab5e-ac1f6bdc43ac/U0000004429_njlhgfn.JPEG	FLYDOORS>Elegans	Размер		8960	Цвет	Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 04	FLYDOORS	FLYDOORS ELEGANS 04 000083	FLYDOORS ELEGANS 04 000081	в наличии	instock	https://lk.prdveri.ru/media/products_images/1d/1d047e71-d321-11ef-ab62-ac1f6bdc43ac/U0000005544.JPEG	FLYDOORS>Elegans	Размер		8960	Цвет	Серый светлый	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 05	FLYDOORS	FLYDOORS ELEGANS 05 000084		в наличии	instock	https://lk.prdveri.ru/media/products_images/3f/3fd34c27-9110-11ef-ab5f-ac1f6bdc43ac/U0000005129_LPKrXRd.JPEG	FLYDOORS>Elegans	Размер	60*200|70*200| 80*200| 90*200	9800	Цвет	Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  Elegans 05	FLYDOORS	FLYDOORS ELEGANS 05 000085	FLYDOORS ELEGANS 05 000084	в наличии	instock	https://lk.prdveri.ru/media/products_images/3f/3fd34c27-9110-11ef-ab5f-ac1f6bdc43ac/U0000005129_LPKrXRd.JPEG	FLYDOORS>Elegans	Размер		9800	Цвет	Белый	Остекление	Без остекления	Вид двери	Глухая	Молдинг	ПВХ Черный	В комплекте		Кромка		Толщина полотна	37,5	Конструкция	Каркасно-щитовая	Покрытие	Эмаль	Коллекция	Elegans	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция полотна: Каркасно-щитовая. 2 слоя грунта, бескромочная технологи. Стабильная геометрия полотен за счёт дополнительных рёбер жёсткости. МДФ  10мм, "KASTAMONU". LVL БРУС 7см в каркасе полотна позволяет устанавливать скрытые петли.	в наличии	Производитель	FLAI DOORS
  TRINITY 01	FLYDOORS	FLYDOORS TRINITY 01 000210		в наличии	instock	https://lk.prdveri.ru/media/products_images/32/32aac41e-5317-11f0-ab66-ac1f6bdc43ac/U0000006576.JPEG	FLYDOORS>TRINITY	Размер	60*200|70*200| 80*200| 90*200	0	Цвет	Титан	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте	механизм замка в комплекте	Кромка	AL Шампань	Толщина полотна	42	Конструкция	Каркасно-щитовая	Покрытие	GVI	Коллекция	TRINITY	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: каркасно-щитовая.Премиальный конструктив: объединяет в себе каркасно-щитовую конструкцию высокой жесткости, толщиной 42 мм, со всех четырех сторон торцы отделаны алюминиевой кромкой 2 вариантов цвета- черная и шампань, пластиковый чёрный молдинг для коллекции TRINITY.	в наличии	Производитель	FLAI DOORS
  TRINITY 01	FLYDOORS	FLYDOORS TRINITY 01 000211	FLYDOORS TRINITY 01 000210	в наличии	instock	https://lk.prdveri.ru/media/products_images/32/32aac41e-5317-11f0-ab66-ac1f6bdc43ac/U0000006576.JPEG	FLYDOORS>TRINITY	Размер		0	Цвет	Титан	Остекление	Без остекления	Вид двери	Глухая	Молдинг		В комплекте	механизм замка в комплекте	Кромка	AL Шампань	Толщина полотна	42	Конструкция	Каркасно-щитовая	Покрытие	GVI	Коллекция	TRINITY	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: каркасно-щитовая.Премиальный конструктив: объединяет в себе каркасно-щитовую конструкцию высокой жесткости, толщиной 42 мм, со всех четырех сторон торцы отделаны алюминиевой кромкой 2 вариантов цвета- черная и шампань, пластиковый чёрный молдинг для коллекции TRINITY.	в наличии	Производитель	FLAI DOORS
  TRINITY 02	FLYDOORS	FLYDOORS TRINITY 02 000212		в наличии	instock	https://lk.prdveri.ru/media/products_images/3b/3b9ac4a2-5315-11f0-ab66-ac1f6bdc43ac/U0000006559_JV0XGgd.JPEG	FLYDOORS>TRINITY	Размер	60*200|70*200| 80*200| 90*200	10640	Цвет	Сильвер	Остекление	Без остекления	Вид двери	Глухая	Молдинг	AL Черный	В комплекте	механизм замка в комплекте	Кромка	AL Черный	Толщина полотна	42	Конструкция	Каркасно-щитовая	Покрытие	GVI	Коллекция	TRINITY	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: каркасно-щитовая.Премиальный конструктив: объединяет в себе каркасно-щитовую конструкцию высокой жесткости, толщиной 42 мм, со всех четырех сторон торцы отделаны алюминиевой кромкой 2 вариантов цвета- черная и шампань, пластиковый чёрный молдинг для коллекции TRINITY.	в наличии	Производитель	FLAI DOORS
  TRINITY 02	FLYDOORS	FLYDOORS TRINITY 02 000213	FLYDOORS TRINITY 02 000212	в наличии	instock	https://lk.prdveri.ru/media/products_images/90/904b1550-531c-11f0-ab66-ac1f6bdc43ac/U0000006608_Li4QDyc.JPEG	FLYDOORS>TRINITY	Размер		10640	Цвет	Айриш	Остекление	Без остекления	Вид двери	Глухая	Молдинг	AL Черный	В комплекте	механизм замка в комплекте	Кромка	AL Черный	Толщина полотна	42	Конструкция	Каркасно-щитовая	Покрытие	GVI	Коллекция	TRINITY	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: каркасно-щитовая.Премиальный конструктив: объединяет в себе каркасно-щитовую конструкцию высокой жесткости, толщиной 42 мм, со всех четырех сторон торцы отделаны алюминиевой кромкой 2 вариантов цвета- черная и шампань, пластиковый чёрный молдинг для коллекции TRINITY.	в наличии	Производитель	FLAI DOORS
  TRINITY 02	FLYDOORS	FLYDOORS TRINITY 02 000214	FLYDOORS TRINITY 02 000212	в наличии	instock	https://lk.prdveri.ru/media/products_images/71/71ed7d5e-531c-11f0-ab66-ac1f6bdc43ac/U0000006604_jky9RCg.JPEG	FLYDOORS>TRINITY	Размер		10640	Цвет	Арктик	Остекление	Без остекления	Вид двери	Глухая	Молдинг	AL Черный	В комплекте	механизм замка в комплекте	Кромка	AL Черный	Толщина полотна	42	Конструкция	Каркасно-щитовая	Покрытие	GVI	Коллекция	TRINITY	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: каркасно-щитовая.Премиальный конструктив: объединяет в себе каркасно-щитовую конструкцию высокой жесткости, толщиной 42 мм, со всех четырех сторон торцы отделаны алюминиевой кромкой 2 вариантов цвета- черная и шампань, пластиковый чёрный молдинг для коллекции TRINITY.	в наличии	Производитель	FLAI DOORS
  TRINITY 02	FLYDOORS	FLYDOORS TRINITY 02 000215	FLYDOORS TRINITY 02 000212	в наличии	instock	https://lk.prdveri.ru/media/products_images/3b/3b9ac4a2-5315-11f0-ab66-ac1f6bdc43ac/U0000006559_JV0XGgd.JPEG	FLYDOORS>TRINITY	Размер		10640	Цвет	Сильвер	Остекление	Без остекления	Вид двери	Глухая	Молдинг	AL Черный	В комплекте	механизм замка в комплекте	Кромка	AL Черный	Толщина полотна	42	Конструкция	Каркасно-щитовая	Покрытие	GVI	Коллекция	TRINITY	Межкомнатные двери>Царговые	FLYDOORS	FLYDOORS	Конструкция: каркасно-щитовая.Премиальный конструктив: объединяет в себе каркасно-щитовую конструкцию высокой жесткости, толщиной 42 мм, со всех четырех сторон торцы отделаны алюминиевой кромкой 2 вариантов цвета- черная и шампань, пластиковый чёрный молдинг для коллекции TRINITY.	в наличии	Производитель	FLAI DOORS
